Id,Account_status,Salary,Internal_PD,External_PD,Loan_amount,Profit,Banking_with_bank,Months_on_book,External_utilisation,Internal_utilisation,Spend_percentage,Probability,Profit_score
154004,In_order,120264.0,0.0990206746463547,0.4375,15000.0,184.79,0,98.0,0.1105970149253731,0.445579,0.193646,0.4092414764220987,5.0
154008,In_order,245352.0,0.1316648531011969,0.1931818181818181,23400.0,115.55,1,22.0,0.3692735768903993,0.929844,0.047167,0.447945903360389,5.0
154009,In_order,336000.0,0.0418933623503808,0.7102272727272727,19500.0,270.61,1,20.0,0.1502520718232044,0.640236,0.441166,0.4461443344962887,5.0
154011,In_order,672000.0,0.1757344940152339,0.3863636363636363,93800.0,-876.29,0,90.0,0.3783846830985915,0.436057,0.029632,0.4003253699706039,5.0
154012,In_order,312000.0,0.0625680087051142,0.4261363636363636,10000.0,142.83,0,16.0,0.132543720190779,0.179534,0.388256,0.9248462909411904,10.0
154021,In_order,360000.0,0.0125136017410228,0.1420454545454545,60000.0,853.69,0,121.0,0.5488696264975335,0.952308,0.088778,0.4539247072612284,5.0
154024,In_order,3036924.0,0.0620239390642002,0.2102272727272727,131400.0,743.33,0,99.0,0.8604143808777429,0.688399,0.078239,0.429951295517381,5.0
154026,In_order,127092.0,0.0195865070729053,0.5568181818181818,20200.0,647.97,1,29.0,0.640121107266436,0.57293,0.115099,0.6229521522510542,7.0
154034,In_order,337644.0,0.0625680087051142,0.3977272727272727,52800.0,741.7,0,18.0,0.8953902912621359,0.477815,0.117064,0.4538372955116519,5.0
154036,In_order,96000.0,0.1838955386289444,0.5397727272727273,2100.0,114.39,1,20.0,0.2595535714285714,0.909124,0.048607,0.9022648350126165,10.0
154040,In_order,804000.0,0.0092491838955386,0.1477272727272727,120000.0,924.06,1,48.0,0.1169650655021834,0.434307,0.164186,0.5160829227300571,6.0
154042,In_order,225600.0,0.0756256800870511,0.5625,24000.0,838.08,1,42.0,1.1275244778067883,0.681157,0.659384,0.7163955650043106,8.0
154062,In_order,305760.0,0.1838955386289444,0.5227272727272727,11200.0,355.53,1,16.0,0.440235294117647,0.790304,1.215761,0.5759407490843966,6.0
154065,In_order,192000.0,0.2752992383025027,0.375,24100.0,-111.09,1,26.0,0.3613985507246376,0.981753,0.043894,0.3897920684594385,4.0
154066,In_order,290376.0,0.030467899891186,0.4375,14500.0,391.21,1,87.0,0.4357719475277497,0.40978,0.215655,0.5207570363495232,6.0
154079,In_order,684000.0,0.030467899891186,0.4204545454545454,188600.0,1109.15,1,89.0,0.8563372825812957,0.358984,0.086461,0.2383089277023235,3.0
154097,In_order,1440000.0,0.0081610446137105,0.3636363636363636,89400.0,1183.06,0,238.0,0.225908366956891,0.718698,0.356231,0.402446170996031,5.0
154102,In_order,324000.0,0.0990206746463547,0.034090909090909,94600.0,240.94,0,411.0,0.3239859394972305,0.27917,0.04504,0.4947663891992672,5.0
154115,In_order,75276.0,0.2132752992383024,0.5511363636363636,12800.0,-60.79,1,17.0,0.7249767441860465,0.866524,0.246469,0.4718568942909635,5.0
154118,In_order,520104.0,0.0511425462459194,0.096590909090909,193700.0,-823.77,1,38.0,0.3421344331090369,0.564249,0.106952,0.3524645703596183,4.0
154154,In_order,816000.0,0.0625680087051142,0.3579545454545454,115500.0,963.45,0,90.0,1.083524993903926,0.933559,0.059416,0.4043842501768727,5.0
154165,In_order,180000.0,0.0,0.4488636363636363,14000.0,6.34,0,36.0,0.3108740234375,0.741598,0.018061,0.4350818901262354,5.0
154168,In_arrears,213504.0,0.2638737758433079,0.1306818181818181,7000.0,-171.48,1,26.0,0.2341209563994374,0.769769,0.390916,0.503068019478681,6.0
154171,In_order,528000.0,0.1022850924918389,0.7443181818181818,11000.0,1197.93,1,19.0,0.2946526221425369,0.846473,0.134702,0.920239967520764,10.0
154191,In_order,576000.0,0.162132752992383,0.5056818181818182,11100.0,118.8,1,18.0,0.0693535353535353,0.915392,0.289073,0.5367848662999264,6.0
154201,In_order,632304.0,0.0625680087051142,0.5284090909090909,70500.0,381.19,1,28.0,0.7060398936170212,0.780943,0.057022,0.3954515830106109,4.0
154203,In_order,144000.0,0.1131664853101196,0.5909090909090909,13400.0,482.99,1,50.0,0.4842011834319527,0.909413,0.265731,0.4758761778287012,5.0
154204,In_order,421620.0,0.0859630032644178,0.375,43500.0,255.61,1,81.0,0.3419545536845917,0.90952,0.079543,0.3967494621253744,4.0
154208,In_order,360000.0,0.0092491838955386,0.034090909090909,70000.0,-55.6,1,59.0,0.2390895741556534,0.195656,0.067651,0.4660817018908037,5.0
154210,In_order,191340.0,0.3068552774755169,0.2272727272727272,21800.0,-4.53,0,13.0,0.5944437340153452,0.332033,0.162478,0.3773908584931235,4.0
154218,In_order,444720.0,0.2410228509249183,0.3409090909090909,50000.0,-165.05,1,20.0,0.5033908045977011,0.830735,0.005039,0.4280201464562153,5.0
154231,In_order,840000.0,0.1131664853101196,0.2954545454545454,23500.0,96.13,0,27.0,0.7014131736526946,0.582007,0.060278,0.1909173730160306,2.0
154243,In_order,231816.0,0.0125136017410228,0.3977272727272727,15800.0,-29.94,1,137.0,0.6793921852387844,0.763255,0.261843,0.3117716572549263,4.0
154250,In_order,1559568.0,0.1316648531011969,0.3977272727272727,30000.0,438.09,1,22.0,0.4955696077462701,0.869884,0.141187,0.498454060798296,5.0
154256,In_order,720000.0,0.0723612622415669,0.2784090909090909,42700.0,518.22,0,33.0,0.4815597266944161,0.988887,0.136778,0.4994297355632779,5.0
154257,In_order,126000.0,0.3411316648531012,0.3295454545454545,8850.0,-216.37,1,155.0,0.5105115511551155,0.774585,0.125463,0.3496021524406694,4.0
154278,In_order,410004.0,0.3590859630032644,0.4204545454545454,69000.0,920.09,1,14.0,0.5683037001441614,0.587788,0.043216,0.4427469025925434,5.0
154282,In_order,180108.0,0.030467899891186,0.5113636363636364,51500.0,557.7,0,84.0,0.7817639673571877,0.930025,0.02095,0.4434426348084409,5.0
154286,In_order,395160.0,0.162132752992383,0.3465909090909091,41600.0,-1242.9,1,31.0,0.2797607655502392,0.641963,0.206558,0.0830273953020311,1.0
154298,In_order,122400.0,0.3590859630032644,0.5965909090909091,15000.0,152.8,1,14.0,0.0982026143790849,0.160325,0.338765,0.5892224722430761,6.0
154300,In_order,411972.0,0.1316648531011969,0.25,12600.0,94.06,1,15.0,0.2848508853681267,0.342049,0.902608,0.9068268396986294,10.0
154308,In_order,69264.0,0.3590859630032644,0.5397727272727273,3000.0,179.42,0,13.0,0.1038600823045267,0.985433,0.125814,0.6481697446807966,7.0
154310,In_order,210000.0,0.0310119695321001,0.3636363636363636,10000.0,-66.5,1,164.0,0.3767406542056075,0.232718,0.0199,0.8368304358988827,9.0
154319,In_order,143004.0,0.3590859630032644,0.3806818181818182,14500.0,593.53,1,14.0,0.3521630094043887,0.835998,0.028957,0.5349224992129294,6.0
154320,In_order,159804.0,0.6653971708378672,0.5965909090909091,13000.0,-831.24,1,15.0,0.5329771398192451,0.880537,0.004884,0.3824340426763679,4.0
154321,In_order,60000.0,0.0223068552774755,0.3181818181818182,4500.0,-64.92,0,53.0,0.2578102189781022,0.459662,0.408077,0.3778990979191133,4.0
154332,In_arrears,97692.0,0.4455930359085963,0.1818181818181818,12900.0,-258.76,1,62.0,0.1787813021702838,0.80434,0.130012,0.3160208957013857,4.0
154341,In_order,336000.0,0.0756256800870511,0.2897727272727273,59200.0,214.71,1,65.0,0.2817745328548447,0.717704,0.134877,0.2674504898158566,3.0
154348,In_arrears,1080000.0,0.2187159956474428,0.1193181818181818,83004.0,-1250.86,1,160.0,0.4556980846774193,0.793297,0.145395,0.4195084222221887,5.0
154349,In_order,204000.0,0.0375408052230685,0.2897727272727273,49000.0,596.65,0,105.0,0.9392427248677248,0.835163,0.06026,0.1666903384447689,2.0
154351,In_order,1820148.0,0.5250272034820457,0.6363636363636364,22000.0,188.96,1,227.0,0.4442642163986686,0.992595,0.149047,0.3983913812320385,4.0
154354,In_order,504000.0,0.1284004352557127,0.096590909090909,74600.0,-199.06,0,172.0,0.5640221282134722,0.429158,0.025234,0.4726783022003413,5.0
154388,In_order,324000.0,0.0092491838955386,0.3806818181818182,30000.0,514.34,1,37.0,0.3235429385429385,0.798204,0.003194,0.4995648716523535,5.0
154389,In_excess,308400.0,0.2752992383025027,0.3863636363636363,6200.0,239.18,0,20.0,0.1028134026574234,0.887726,0.185167,0.6518700735639968,7.0
154400,In_arrears,528000.0,0.6441784548422197,0.2727272727272727,36700.0,355.98,1,42.0,0.2331358225108225,0.361303,0.031171,0.3312276307927787,4.0
154425,In_order,444000.0,0.0,0.6988636363636364,14000.0,539.33,0,32.0,0.2361598681499793,0.910591,1.078786,0.7419846516942075,8.0
154426,In_order,212100.0,0.0,0.4375,43700.0,932.4,0,139.0,1.0042307692307693,0.869627,0.11295,0.5208880949513949,6.0
154428,In_order,420000.0,0.0223068552774755,0.2386363636363636,32500.0,764.88,0,64.0,1.0849549098196394,0.708821,0.098601,0.4784622712317943,5.0
154443,In_order,931800.0,0.0380848748639825,0.0852272727272727,97500.0,3063.8,1,188.0,0.2048972800925926,0.661444,0.06132,0.4242512336172576,5.0
154444,In_order,192204.0,0.0,0.6022727272727273,16000.0,661.7,1,23.0,0.426073500967118,0.545733,0.209299,0.9604958553756228,10.0
154447,In_order,400008.0,0.0038084874863982,0.125,126400.0,409.87,1,176.0,1.191352657004831,0.204094,0.040012,0.4963773166660183,5.0
154449,In_order,219276.0,0.0625680087051142,0.3522727272727273,60900.0,847.7,1,29.0,0.4665637550200803,0.819703,0.144492,0.4709651218343162,5.0
154452,In_order,115380.0,0.0,0.2386363636363636,2200.0,93.63,0,97.0,0.1689880952380952,0.661858,0.707767,0.9682821439081526,10.0
154459,In_excess,180000.0,0.4455930359085963,0.7784090909090909,5400.0,-1665.67,1,28.0,0.4225287356321839,0.55113,0.229541,0.1184774388101951,2.0
154464,In_order,343272.0,0.2094668117519042,0.5284090909090909,8800.0,153.54,0,75.0,0.1171543859649122,0.891577,0.073864,0.5433545802847118,6.0
154465,In_order,324000.0,0.0092491838955386,0.096590909090909,51900.0,379.64,1,44.0,0.3146575342465753,0.287082,0.057864,0.4765668273388868,5.0
154467,In_order,175368.0,0.0081610446137105,0.2045454545454545,141900.0,5084.27,1,105.0,0.4536479909451047,0.528546,0.01339,0.5043084473147461,6.0
154469,In_order,120000.0,0.1284004352557127,0.2670454545454545,16400.0,-205.92,1,209.0,0.537016129032258,0.272641,0.054319,0.5402523724980198,6.0
154485,In_arrears,129600.0,0.2415669205658324,0.5965909090909091,2000.0,-44.88,0,126.0,0.2190675477239353,0.688868,0.106392,0.8389734015735002,9.0
154491,In_order,774000.0,0.4885745375408052,0.096590909090909,160000.0,-4327.2,0,55.0,0.4347766990291262,0.358521,0.06476,0.371495033071379,4.0
154506,In_order,141804.0,0.0,0.2329545454545454,10500.0,273.91,1,78.0,0.4661010558069381,0.717657,0.011173,0.7266849834304382,8.0
154514,In_order,1021020.0,0.912948857453754,0.6363636363636364,43700.0,1560.91,1,181.0,0.9493716925661488,0.87955,0.032197,0.5666728893991972,6.0
154527,In_order,696000.0,0.1430903155603917,0.5397727272727273,110000.0,-1317.98,0,44.0,0.6616678533285867,0.610726,0.042514,0.1411430108560477,2.0
154531,In_order,420000.0,0.0620239390642002,0.4147727272727273,15700.0,519.18,0,203.0,0.2551267159450897,0.752877,0.070636,0.5841019022161849,6.0
154535,In_order,900000.0,0.0310119695321001,0.034090909090909,66700.0,-105.87,1,471.0,0.0212795757410932,0.006554,0.039258,0.6016845752274267,7.0
154543,In_order,804000.0,0.1164309031556039,0.3409090909090909,88200.0,-267.54,1,166.0,0.5068649249583101,0.760565,0.009427,0.4517675976396675,5.0
154564,In_excess,608244.0,0.1284004352557127,0.3920454545454545,10000.0,-25.94,1,61.0,0.4030784708249497,0.890005,0.496448,0.5754016596633699,6.0
154577,In_order,346512.0,0.0489662676822633,0.3806818181818182,37500.0,586.59,0,134.0,0.7482343234323432,0.189883,0.019292,0.6305728341116837,7.0
154580,In_order,1080000.0,0.2752992383025027,0.6193181818181818,5000.0,570.51,0,15.0,0.4333640552995392,0.988022,0.390899,0.9348246214376412,10.0
154582,In_order,279600.0,0.0723612622415669,0.4034090909090909,25000.0,132.57,0,32.0,0.6376635873749038,0.756208,0.137946,0.4970558289845905,5.0
154583,In_order,240000.0,0.7377584330794341,0.5056818181818182,25000.0,267.05,0,66.0,0.5966876028114252,0.966449,0.050104,0.4928094348524369,5.0
154591,In_order,671160.0,0.1964091403699673,0.1704545454545454,75500.0,-1145.57,1,28.0,0.644219674556213,0.127501,0.002404,0.179989787520478,2.0
154608,In_order,403524.0,0.0038084874863982,0.5,91700.0,-447.62,0,140.0,0.9186018452803406,0.95499,0.12063,0.3841384810183517,4.0
154611,In_order,406656.0,0.0195865070729053,0.1931818181818181,149700.0,143.72,1,47.0,0.169331545680904,0.197528,0.005884,0.3512669442773869,4.0
154612,In_order,996000.0,0.6653971708378672,0.1647727272727272,70000.0,-1740.67,0,22.0,0.7908281573498965,0.534438,0.108862,0.2921026372164034,3.0
154619,In_order,82848.0,0.1430903155603917,0.6988636363636364,4000.0,-28.38,1,22.0,0.3067441860465116,0.658142,0.28133,0.6330596650372056,7.0
154627,In_order,334800.0,0.1284004352557127,0.3011363636363636,58800.0,-1234.65,1,61.0,0.4611222222222222,0.372254,0.297257,0.3948387286334399,4.0
154641,In_order,183816.0,0.0859630032644178,0.5511363636363636,11300.0,28.35,1,97.0,0.1577425461429247,0.704959,0.086908,0.4164056176845384,5.0
154644,In_arrears,312000.0,0.3411316648531012,0.3011363636363636,45000.0,-1822.21,0,223.0,0.1334291097503532,0.202795,0.179776,0.1876488002648247,2.0
154647,In_order,407448.0,0.0859630032644178,0.1931818181818181,72000.0,2740.32,1,119.0,0.6067514677103718,0.719547,0.021324,0.4193161809387253,5.0
154655,In_order,468000.0,0.2410228509249183,0.4375,18000.0,816.96,0,28.0,0.9431534246575344,0.968671,0.104647,0.5380963988014897,6.0
154658,In_order,312000.0,0.0418933623503808,0.0227272727272727,87300.0,370.11,0,25.0,0.1643818984547461,0.046188,0.01148,0.6169224705166043,7.0
154674,In_order,288000.0,0.5467899891186072,0.3693181818181818,17000.0,317.61,0,82.0,0.072996639283047,0.394269,0.168877,0.4665427849500337,5.0
154678,In_order,166404.0,0.3068552774755169,0.7329545454545454,20300.0,-113.84,1,14.0,0.2814384085692425,0.913118,0.287166,0.4007572355079659,5.0
154689,In_order,215472.0,0.1131664853101196,0.6704545454545454,36100.0,645.85,1,57.0,0.783581081081081,0.709752,0.147092,0.4183706745852587,5.0
154691,In_order,178404.0,0.0489662676822633,0.4659090909090909,27500.0,30.71,1,46.0,0.1462413793103448,0.179469,0.015745,0.5053215652486209,6.0
154698,In_order,319200.0,0.0625680087051142,0.125,25000.0,285.31,0,68.0,0.8307395487939666,0.807263,0.00666,0.392476144697107,4.0
154709,In_order,210120.0,0.3590859630032644,0.6704545454545454,32500.0,1215.92,1,17.0,1.1691965389369592,0.81333,0.023095,0.4539667446356598,5.0
154718,In_order,240000.0,0.0092491838955386,0.1875,7000.0,-13.67,1,40.0,0.120040899795501,0.709472,0.288142,0.2512459297134033,3.0
154724,In_arrears,233316.0,0.1583242655059847,0.034090909090909,54800.0,-1306.62,1,100.0,0.9305084745762712,0.412507,0.143093,0.2500814677185532,3.0
154725,In_order,252000.0,0.162132752992383,0.6306818181818182,39100.0,558.65,1,15.0,0.7176785431512273,0.826333,0.080189,0.4800636768335642,5.0
154735,In_order,276000.0,0.912948857453754,0.5454545454545454,20300.0,-2863.7,0,91.0,0.4823567134268537,0.932928,0.08314,0.3627405327044865,4.0
154754,In_order,324000.0,0.0310119695321001,0.2784090909090909,60000.0,1611.0,1,134.0,0.4698114716636197,0.907987,0.146149,0.4782442263269397,5.0
154764,In_order,480000.0,0.6441784548422197,0.5681818181818182,10000.0,102.25,1,52.0,0.0616805478437904,0.501909,0.3284,0.3623027696107552,4.0
154769,In_order,468000.0,0.0092491838955386,0.1420454545454545,96200.0,-159.62,1,65.0,0.0645578358208955,0.151778,0.025517,0.4085557143864464,5.0
154779,In_order,372000.0,0.0990206746463547,0.3522727272727273,37500.0,442.89,0,220.0,1.1313353846153846,0.737559,0.008481,0.4719223105334195,5.0
154783,In_order,880236.0,0.0756256800870511,0.5454545454545454,10000.0,107.74,1,45.0,0.5836139423076923,0.829587,1.279278,0.5241597363415251,6.0
154786,In_order,336000.0,0.1583242655059847,0.2272727272727272,2000.0,67.27,0,65.0,0.2311074270557029,0.672448,0.199333,0.9241729179963152,10.0
154788,In_order,264000.0,0.0092491838955386,0.2102272727272727,60000.0,669.02,1,43.0,1.0757084814626714,0.897904,0.002039,0.4457201838254793,5.0
154792,In_order,327600.0,0.0859630032644178,0.1931818181818181,29500.0,680.04,1,203.0,1.1517608836907085,0.908804,0.034134,0.4996892074206581,5.0
154798,In_order,772392.0,0.1284004352557127,0.5056818181818182,120000.0,340.56,1,67.0,0.877321118611379,0.827803,0.089527,0.4565537306617234,5.0
154799,In_order,192000.0,0.0,0.2045454545454545,75000.0,470.41,0,86.0,0.4045873786407767,0.420097,0.134004,0.5351534160068976,6.0
154800,In_order,144000.0,0.0195865070729053,0.4829545454545454,9900.0,253.87,1,47.0,0.2593194444444444,0.710289,0.233649,0.6235505049907055,7.0
154804,In_order,422280.0,0.4167573449401523,0.5284090909090909,27800.0,1207.11,1,76.0,0.3170163626399436,0.900121,0.229494,0.5241041170866735,6.0
154815,In_order,720000.0,0.0,0.1761363636363636,120000.0,2011.01,0,74.0,0.8823539823008849,0.390169,0.056703,0.4860722822178781,5.0
154816,In_order,372000.0,0.1022850924918389,0.5056818181818182,61300.0,1814.37,1,23.0,0.7664163498098859,0.785113,0.112995,0.4765395211663839,5.0
154850,In_order,360000.0,0.0990206746463547,0.1931818181818181,32000.0,-407.35,1,144.0,0.0112374210562842,0.213931,0.1243,0.1847483165610979,2.0
154864,In_order,372000.0,0.0723612622415669,0.5852272727272727,40500.0,483.18,1,31.0,0.4527077478924127,0.918484,0.259908,0.4191870931729323,5.0
154869,In_order,97488.0,0.0990206746463547,0.4659090909090909,40000.0,297.61,1,127.0,0.7454156378600824,0.745964,0.155256,0.4354039119526508,5.0
154873,In_excess,360000.0,0.2410228509249183,0.5454545454545454,10000.0,-226.07,1,157.0,0.1489618922470433,0.569946,0.155767,0.4353198995397769,5.0
154883,In_order,264000.0,0.0223068552774755,0.1363636363636363,30000.0,-308.34,1,136.0,0.2066602035870092,0.697275,0.119685,0.5159547684692346,6.0
154887,In_order,180000.0,0.0380848748639825,0.0454545454545454,69400.0,263.48,0,173.0,0.3196322188449848,0.194484,0.030342,0.651222438483246,7.0
154893,In_order,228000.0,0.2410228509249183,0.2727272727272727,45500.0,752.1,0,15.0,1.15842383107089,0.851147,0.052279,0.5117525681213736,6.0
154905,In_order,540000.0,0.0272034820457018,0.1306818181818181,50500.0,838.16,1,148.0,0.977945205479452,0.913655,0.227792,0.4692628647208499,5.0
154917,In_order,420000.0,0.0620239390642002,0.1818181818181818,20000.0,581.56,0,321.0,0.448296875,0.844412,0.119136,0.4858145620288753,5.0
154938,In_order,60000.0,0.0310119695321001,0.3693181818181818,10000.0,151.48,0,124.0,0.8127020202020202,0.723692,0.091429,0.5463831416751324,6.0
154940,In_order,193044.0,0.0195865070729053,0.5170454545454546,9800.0,93.05,1,65.0,0.2503051106025934,0.773904,0.10803,0.5408383133749428,6.0
154952,In_order,600624.0,0.4347116430903155,0.7272727272727273,10000.0,-156.9,1,22.0,0.3979688483322844,0.730038,0.232763,0.4766808633526606,5.0
154955,In_excess,82800.0,0.0195865070729053,0.1761363636363636,16200.0,91.4,1,150.0,0.6206875,0.880552,0.040206,0.4080869959262982,5.0
154956,In_order,96000.0,0.0195865070729053,0.4829545454545454,9800.0,466.81,0,85.0,0.2625548677546426,0.826301,0.043224,0.6019767883484222,7.0
154965,In_order,395700.0,0.0092491838955386,0.2840909090909091,77200.0,31.91,1,45.0,0.8375955853370122,0.432626,0.041709,0.4133507555680992,5.0
154968,In_order,408000.0,0.912948857453754,0.4318181818181818,32800.0,97.7,1,121.0,0.5820654396728017,0.847731,0.016682,0.3771792672558453,4.0
154986,In_order,110148.0,0.0310119695321001,0.7215909090909091,5500.0,518.56,0,105.0,0.6056586402266289,0.801382,0.171963,0.8615194652025104,9.0
154997,In_order,106800.0,0.3068552774755169,0.7556818181818182,12500.0,3153.64,0,17.0,0.1893905535804977,0.951197,0.080493,0.8163740582229386,9.0
155003,In_order,873624.0,0.1022850924918389,0.2840909090909091,89500.0,612.84,1,253.0,0.6203481185239047,0.81817,0.078202,0.3530181467669301,4.0
155008,In_order,240000.0,0.0571273122959738,0.8181818181818182,7000.0,-919.74,1,18.0,0.1807291666666666,0.193554,0.057857,0.2388284169888304,3.0
155017,In_order,144000.0,0.0195865070729053,0.6761363636363636,20000.0,275.9,1,23.0,0.5837137840210711,0.245514,0.304618,0.6234808707373027,7.0
155030,In_order,408000.0,0.0380848748639825,0.096590909090909,110000.0,396.02,1,258.0,1.0313428030303031,0.873474,0.023203,0.3905737476143562,4.0
155031,In_order,570504.0,0.0,0.1931818181818181,10800.0,95.82,1,186.0,0.4049244060475161,0.809523,0.303451,0.6112747615667382,7.0
155032,In_order,259944.0,0.2410228509249183,0.7613636363636364,6000.0,-1126.93,1,13.0,0.189710351377018,0.540902,0.009042,0.3328162036577903,4.0
155034,In_order,600000.0,0.0038084874863982,0.0454545454545454,78900.0,321.19,1,477.0,0.5887677183356196,0.321305,0.013356,0.4348751284595003,5.0
155039,In_order,1320000.0,0.162132752992383,0.3522727272727273,56200.0,267.98,1,18.0,0.4574076730010756,0.463641,0.145334,0.4738677187523473,5.0
155044,In_order,206916.0,0.1583242655059847,0.4602272727272727,33200.0,426.96,0,58.0,0.9309619140625,0.574145,0.247938,0.4896306938987643,5.0
155062,In_order,336000.0,0.2410228509249183,0.7613636363636364,10000.0,-2388.79,1,34.0,0.2202350746268656,0.823493,0.682154,0.4229884828829419,5.0
155070,In_order,360000.0,0.4347116430903155,0.3977272727272727,7000.0,2143.74,1,30.0,0.1575162689804772,0.896475,0.202986,0.9295516341427196,10.0
155075,In_order,201876.0,0.8650707290533186,0.2556818181818182,47700.0,-1411.2,0,43.0,0.3952312233519187,0.471904,0.291937,0.4087741304947017,5.0
155076,In_order,202872.0,0.0990206746463547,0.4318181818181818,40000.0,-238.15,1,112.0,0.7276554654306682,0.456467,0.048761,0.3053178420827498,4.0
155077,In_order,300000.0,0.0571273122959738,0.4829545454545454,21000.0,533.67,0,13.0,0.6980534351145038,0.54373,0.79439,0.5856646244648777,6.0
155091,In_order,84000.0,0.0511425462459194,0.3579545454545454,6500.0,226.74,1,23.0,0.5679620853080569,0.88748,0.397865,0.6829962284863802,7.0
155112,In_order,424104.0,0.0756256800870511,0.5454545454545454,12300.0,537.73,1,71.0,0.1173329076202639,0.547819,0.637967,0.72145736171779,8.0
155114,In_order,1280316.0,0.0092491838955386,0.1420454545454545,150000.0,-279.77,1,69.0,0.4404087982832618,0.289925,0.284609,0.3814090914498888,4.0
155123,In_order,226680.0,0.0511425462459194,0.4829545454545454,25100.0,354.08,1,81.0,0.7728771384136859,0.897825,0.042789,0.4733754174194937,5.0
155131,In_order,816000.0,0.0625680087051142,0.6420454545454546,96500.0,1686.44,1,29.0,0.4582676543209876,0.970105,0.143666,0.5178043872175204,6.0
155132,In_order,384000.0,0.0511425462459194,0.1818181818181818,50000.0,239.91,1,32.0,0.3998275636838667,0.78139,0.034202,0.4169593827607268,5.0
155137,In_order,480000.0,0.1430903155603917,0.1193181818181818,20000.0,-144.54,1,15.0,0.7502160611854685,0.811352,0.134656,0.3532647212562085,4.0
155155,In_order,317916.0,0.1838955386289444,0.6761363636363636,10000.0,1361.5,0,14.0,0.6145604395604396,0.288476,0.082322,0.9288792670779192,10.0
155158,In_order,389364.0,0.0571273122959738,0.3238636363636363,18000.0,205.24,1,14.0,0.2297526501766784,0.513487,0.421419,0.4367316436416878,5.0
155160,In_order,162000.0,0.0,0.5965909090909091,4200.0,109.04,1,19.0,0.0372483766233766,0.799693,0.428969,0.6421781796290631,7.0
155169,In_order,276000.0,0.0620239390642002,0.1818181818181818,2000.0,-32.3,0,200.0,0.197610294117647,0.916175,0.20835,0.6990496149502472,7.0
155177,In_order,1920000.0,0.0038084874863982,0.1534090909090909,60000.0,203.12,0,137.0,0.2747440789872191,0.526032,0.055277,0.2359754632918934,3.0
155189,In_order,240000.0,0.0,0.4147727272727273,19500.0,115.81,0,184.0,0.343083475298126,0.926379,0.16694,0.404447456727214,5.0
155193,In_order,232692.0,0.1583242655059847,0.3920454545454545,30000.0,-0.9,1,55.0,0.4943788063337393,0.308322,0.057467,0.5521015574721682,6.0
155195,In_order,756000.0,0.0620239390642002,0.3352272727272727,120800.0,2558.25,0,79.0,1.1140086206896551,0.748049,0.225669,0.4729371530799634,5.0
155205,In_order,396000.0,0.0038084874863982,0.2556818181818182,100000.0,658.19,1,46.0,0.8876208352885969,0.293298,0.375431,0.2660406888515858,3.0
155221,In_order,132000.0,0.0625680087051142,0.3295454545454545,15000.0,153.06,0,58.0,0.9533823529411763,0.807671,0.034342,0.3722974153792587,4.0
155227,In_order,540000.0,0.1430903155603917,0.125,60000.0,4.4,0,36.0,0.0832320631651218,0.352536,0.126843,0.3917834213059555,4.0
155229,In_order,579108.0,0.0380848748639825,0.4147727272727273,38000.0,362.49,1,152.0,0.4273653846153846,0.738775,0.221268,0.507407181051293,6.0
155235,In_order,181212.0,0.1964091403699673,0.0568181818181818,27500.0,327.38,1,84.0,0.7712545018007203,0.811905,0.094735,0.4597908940330398,5.0
155236,In_order,166800.0,0.1430903155603917,0.6136363636363636,13000.0,535.95,1,20.0,0.4712611275964392,0.899027,0.330566,0.7399903660168814,8.0
155243,In_order,351600.0,0.0081610446137105,0.2159090909090909,153100.0,-191.48,0,286.0,0.0819690635451505,0.146271,0.122646,0.4180270392026921,5.0
155244,In_order,302892.0,0.0092491838955386,0.0909090909090909,35000.0,557.89,1,42.0,0.1743386689132266,0.91982,0.136212,0.4114551577953211,5.0
155247,In_order,146844.0,0.1316648531011969,0.6477272727272727,10000.0,1728.18,1,16.0,0.3574561403508772,0.475297,0.069902,0.7673775458609953,8.0
155255,In_order,1440000.0,0.2132752992383024,0.2329545454545454,60000.0,644.17,0,26.0,0.6717547225501771,0.874203,0.121861,0.378458638708979,4.0
155266,In_order,154656.0,0.0625680087051142,0.5738636363636364,24500.0,375.07,1,36.0,0.7147360248447205,0.893417,0.230843,0.5147841204693424,6.0
155268,In_order,768000.0,0.1964091403699673,0.5340909090909091,28000.0,1944.9,0,19.0,0.1932135515171449,0.964416,0.057426,0.528781883178181,6.0
155269,In_order,240000.0,0.0625680087051142,0.1477272727272727,10000.0,241.45,1,76.0,0.1861596244131455,0.978876,0.543106,0.7132687964363595,8.0
155276,In_order,303600.0,0.0489662676822633,0.4715909090909091,2000.0,-60.25,1,67.0,0.0486968449931412,0.716479,0.761668,0.361915056582648,4.0
155281,In_order,86400.0,0.0038084874863982,0.6306818181818182,12000.0,170.48,0,25.0,0.8352846975088968,0.747675,0.566679,0.5899291789312459,6.0
155294,In_order,108000.0,0.0081610446137105,0.1363636363636363,45500.0,144.38,0,206.0,0.0891603016059537,0.326439,0.265155,0.7531331368178897,8.0
155297,In_order,173196.0,0.1964091403699673,0.6647727272727273,3000.0,-14.62,0,57.0,0.0935931174089068,0.847052,0.211346,0.6274435080660796,7.0
155316,In_order,632400.0,0.1964091403699673,0.3863636363636363,100000.0,900.13,0,129.0,0.3419263351749539,0.87693,0.140305,0.4136193273105791,5.0
